browser position chr8:98947784-99078856
browser hide all
chr8 98991989 98991989 3.41845861839829e-06
chr8 98991990 98991990 1.006591264740564e-05
chr8 98991991 98991991 6.171133463794831e-06
chr8 98991992 98991992 2.948591463791672e-05
chr8 98991993 98991993 2.7368036171537824e-05
chr8 98991994 98991994 1.543788494018372e-05
chr8 98991995 98991995 3.690178709803149e-05
chr8 98991996 98991996 1.95320480997907e-05
chr8 98991997 98991997 6.694867806800175e-07
chr8 98991998 98991998 9.540250175632536e-06
chr8 98991999 98991999 1.3243192370282486e-05
chr8 98992000 98992000 2.0390170902828686e-06
chr8 98992001 98992001 2.5576382540748455e-06
chr8 98992002 98992002 4.3304844439262524e-05
chr8 98992003 98992003 2.02578266907949e-05
chr8 98992004 98992004 1.980655952138477e-06
chr8 98992005 98992005 2.7764599508373067e-06
chr8 98992006 98992006 7.510793693654705e-07
chr8 98992007 98992007 1.3862772902939469e-05
chr8 98992008 98992008 1.8982855181093328e-05
chr8 98992009 98992009 8.18887656350853e-06
chr8 98992010 98992010 2.4809298338368535e-05
chr8 98992011 98992011 1.9356286429683678e-05
chr8 98992012 98992012 1.6567973943892866e-05
chr8 98992013 98992013 2.089816734951455e-05
chr8 98992014 98992014 3.183038643328473e-05
chr8 98992015 98992015 2.5292993086623028e-05
chr8 98992016 98992016 1.2859618436777964e-05
chr8 98992017 98992017 2.4893039153539576e-05
chr8 98992018 98992018 2.565214799687965e-06
chr8 98992019 98992019 1.4855233530397527e-05
chr8 98992020 98992020 8.535546839993913e-06
chr8 98992021 98992021 2.315173696842976e-05
chr8 98992022 98992022 3.077305882470682e-05
chr8 98992023 98992023 1.2941370641783578e-07
chr8 98992024 98992024 1.3213852071203291e-05
chr8 98992025 98992025 1.6939520719461143e-05
chr8 98992026 98992026 1.1097844208052265e-06
chr8 98992027 98992027 1.5059824363561347e-05
chr8 98992028 98992028 1.1574496966204606e-05
chr8 98992029 98992029 3.820709935098421e-07
chr8 98992030 98992030 2.8798884159186855e-05
chr8 98992031 98992031 2.2252428607316688e-05
chr8 98992032 98992032 7.942883712530602e-06
chr8 98992033 98992033 7.543244464613963e-07
chr8 98992034 98992034 1.0143453437194694e-06
chr8 98992035 98992035 2.08077267416229e-06
chr8 98992036 98992036 8.01396254246356e-06
chr8 98992037 98992037 5.348551894712728e-07
chr8 98992038 98992038 2.227022014267277e-05
chr8 98992039 98992039 8.595024155511055e-06
chr8 98992040 98992040 2.804907489917241e-05
chr8 98992041 98992041 5.87892873227247e-06
chr8 98992042 98992042 1.3882798157283105e-05
chr8 98992043 98992043 1.0122467756445985e-05
chr8 98992044 98992044 1.0581491551420186e-05
chr8 98992045 98992045 1.1085831829404924e-05
chr8 98992046 98992046 1.2084276022505946e-05
chr8 98992047 98992047 1.586261350894347e-05
chr8 98992048 98992048 8.745910236029886e-06
chr8 98992049 98992049 1.8392802303424105e-06
chr8 98992050 98992050 1.7736358586262213e-06
chr8 98992051 98992051 6.683957508357707e-06
chr8 98992052 98992052 2.771011622826336e-06
chr8 98992053 98992053 2.593935641925782e-05
chr8 98992054 98992054 6.316703547781799e-06
chr8 98992055 98992055 1.4848101272946224e-05
chr8 98992056 98992056 2.688553649932146e-06
chr8 98992057 98992057 2.015806057897862e-05
chr8 98992058 98992058 3.3914730011019856e-05
chr8 98992059 98992059 7.704244126216508e-06
chr8 98992060 98992060 2.6191220968030393e-05
chr8 98992061 98992061 1.963858085218817e-05
chr8 98992062 98992062 3.094772546319291e-05
chr8 98992063 98992063 1.4056640793569386e-05
chr8 98992064 98992064 3.1994008168112487e-05
chr8 98992065 98992065 1.1707755220413674e-05
chr8 98992066 98992066 2.3204080207506195e-05
chr8 98992067 98992067 5.774793407908874e-06
chr8 98992068 98992068 2.4403430870734155e-05
chr8 98992069 98992069 9.98968789645005e-06
chr8 98992070 98992070 2.2579417418455705e-05
chr8 98992071 98992071 4.340678515291074e-06
chr8 98992072 98992072 5.672659881383879e-06
chr8 98992073 98992073 6.475730515376199e-06
chr8 98992074 98992074 9.606987987353932e-07
chr8 98992075 98992075 6.248581485124305e-06
chr8 98992076 98992076 1.4058553006179864e-06
chr8 98992077 98992077 1.789351154002361e-05
chr8 98992078 98992078 7.395202374027576e-06
chr8 98992079 98992079 2.5879348868329544e-06
chr8 98992080 98992080 1.380710364173865e-05
chr8 98992081 98992081 1.7143969671451487e-05
chr8 98992082 98992082 8.957063073466998e-06
chr8 98992083 98992083 1.7986180864681955e-06
chr8 98992084 98992084 1.0331827070331201e-05
chr8 98992085 98992085 3.3497074127808446e-06
chr8 98992086 98992086 3.6577337596099824e-05
chr8 98992087 98992087 1.8149454263038933e-05
chr8 98992088 98992088 1.3616254364023916e-06
chr8 98992089 98992089 1.924050593515858e-05
chr8 98992090 98992090 1.1136362445540726e-05
chr8 98992091 98992091 2.703870450204704e-05
chr8 98992092 98992092 1.5229939890559763e-05
chr8 98992093 98992093 3.794579242821783e-06
chr8 98992094 98992094 2.0724296518892515e-06
chr8 98992095 98992095 5.690698162652552e-05
chr8 98992096 98992096 9.941113603417762e-06
chr8 98992097 98992097 1.6061951100709848e-05
chr8 98992098 98992098 1.1517563507368322e-05
chr8 98992099 98992099 1.604835233592894e-06
chr8 98992100 98992100 1.6797306670923717e-05
chr8 98992101 98992101 6.413795290427515e-06
chr8 98992102 98992102 2.0290331121941563e-06
chr8 98992103 98992103 5.166140454093693e-06
chr8 98992104 98992104 4.3176274630241096e-05
chr8 98992105 98992105 6.3574075284122955e-06
chr8 98992106 98992106 8.000697562238201e-07
chr8 98992107 98992107 8.79626713867765e-06
chr8 98992108 98992108 2.3563588911201805e-06
chr8 98992109 98992109 2.5683368221507408e-05
chr8 98992110 98992110 1.0061141438200139e-05
chr8 98992111 98992111 1.8148952221963555e-05
chr8 98992112 98992112 8.408977009821683e-06
chr8 98992113 98992113 2.4044988094829023e-05
chr8 98992114 98992114 1.2371315278869588e-05
chr8 98992115 98992115 3.38840504809923e-06
chr8 98992116 98992116 1.9701101336977445e-05
chr8 98992117 98992117 1.4727147572557442e-05
chr8 98992118 98992118 2.2602205717703328e-05
chr8 98992119 98992119 7.076721885823645e-06
chr8 98992120 98992120 1.972508107428439e-05
chr8 98992121 98992121 9.787874660105444e-06
chr8 98992122 98992122 2.242323535028845e-05
chr8 98992123 98992123 1.921534931170754e-05
chr8 98992124 98992124 3.1840638257563114e-05
chr8 98992125 98992125 2.969649176520761e-05
chr8 98992126 98992126 7.94736661191564e-06
chr8 98992127 98992127 1.3351849702303298e-05
chr8 98992128 98992128 1.7691687389742583e-05
chr8 98992129 98992129 1.1132853614981286e-05
chr8 98992130 98992130 6.790203769924119e-06
chr8 98992131 98992131 1.8537501091486774e-05
chr8 98992132 98992132 1.4526918675983325e-05
chr8 98992133 98992133 6.703989129164256e-06
chr8 98992134 98992134 5.553988557949197e-07
chr8 98992135 98992135 1.5309885839087656e-06
chr8 98992136 98992136 3.26178633258678e-05
chr8 98992137 98992137 6.32499404673581e-06
chr8 98992138 98992138 7.666480087209493e-06
chr8 98992139 98992139 2.3520096874563023e-06
chr8 98992140 98992140 5.985823918308597e-06
chr8 98992141 98992141 8.374603567062877e-06
chr8 98992142 98992142 2.747641337919049e-05
chr8 98992143 98992143 3.2099733289214782e-06
chr8 98992144 98992144 5.260064881440485e-06
chr8 98992145 98992145 4.53676693723537e-06
chr8 98992146 98992146 1.9679648175952025e-05
chr8 98992147 98992147 2.263680289615877e-05
chr8 98992148 98992148 1.8147904484067112e-05
chr8 98992149 98992149 1.239373432326829e-06
chr8 98992150 98992150 1.2695285477093421e-05
chr8 98992151 98992151 4.948592504661065e-06
chr8 98992152 98992152 3.6228416320227552e-06
chr8 98992153 98992153 1.3126107660355046e-05
chr8 98992154 98992154 2.816809865180403e-05
chr8 98992155 98992155 3.942658076994121e-05
chr8 98992156 98992156 9.28801455302164e-07
chr8 98992157 98992157 2.195803972426802e-06
chr8 98992158 98992158 2.6993204301106744e-05
chr8 98992159 98992159 8.486920705763623e-06
chr8 98992160 98992160 1.1526642992976122e-05
chr8 98992161 98992161 9.54929600993637e-06
chr8 98992162 98992162 1.934381725732237e-05
chr8 98992163 98992163 1.022839205688797e-05
chr8 98992164 98992164 5.536714979825774e-07
chr8 98992165 98992165 3.294131238362752e-05
chr8 98992166 98992166 8.829887519823387e-06
chr8 98992167 98992167 8.832917046674993e-06
chr8 98992168 98992168 7.87745102570625e-06
chr8 98992169 98992169 9.354741450806614e-06
chr8 98992170 98992170 2.3508882804890163e-06
chr8 98992171 98992171 1.5738331057946198e-05
chr8 98992172 98992172 1.2207214240333997e-05
chr8 98992173 98992173 6.4257701524184085e-06
chr8 98992174 98992174 1.3091351320326794e-05
chr8 98992175 98992175 9.610266715753824e-08
chr8 98992176 98992176 3.0361272365553305e-05
chr8 98992177 98992177 1.6536398106836714e-05
chr8 98992178 98992178 5.298584255797323e-06
chr8 98992179 98992179 1.3531358490581624e-05
chr8 98992180 98992180 9.230001523974352e-06
chr8 98992181 98992181 5.746813712903531e-06
chr8 98992182 98992182 2.5746483515831642e-05
chr8 98992183 98992183 2.5201878088410012e-05
chr8 98992184 98992184 1.7856712020147825e-06
chr8 98992185 98992185 1.008688923320733e-05
chr8 98992186 98992186 1.9637182049336843e-05
chr8 98992187 98992187 1.334497119387379e-05
chr8 98992188 98992188 8.019984534257674e-07
chr8 98992189 98992189 6.6735033215081785e-06
chr8 98992190 98992190 1.7125012163887732e-05
chr8 98992191 98992191 1.1911396541108843e-05
chr8 98992192 98992192 2.1289944925229065e-05
chr8 98992193 98992193 2.210622824350139e-06
chr8 98992194 98992194 2.0615419998648576e-05
chr8 98992195 98992195 1.2513854017015547e-05
chr8 98992196 98992196 1.317930127697764e-06
chr8 98992197 98992197 1.0615485734888352e-05
chr8 98992198 98992198 9.455945473746397e-06
chr8 98992199 98992199 9.71519693848677e-06
chr8 98992200 98992200 3.8112470974738244e-06
chr8 98992201 98992201 8.39579115563538e-06
chr8 98992202 98992202 2.2590516891796142e-05
chr8 98992203 98992203 1.857529059634544e-05
chr8 98992204 98992204 2.0790119378943928e-05
chr8 98992205 98992205 1.5508421711274423e-05
chr8 98992206 98992206 1.21312423289055e-05
chr8 98992207 98992207 5.899414645682555e-06
chr8 98992208 98992208 1.7659458535490558e-05
chr8 98992209 98992209 1.0628692507452797e-05
chr8 98992210 98992210 2.4219764327426674e-06
chr8 98992211 98992211 5.406186573964078e-07
chr8 98992212 98992212 2.505683914932888e-05
chr8 98992213 98992213 1.9174865883542225e-05
chr8 98992214 98992214 5.274488557915902e-06
chr8 98992215 98992215 2.3361393687082455e-05
chr8 98992216 98992216 7.729820936219767e-06
chr8 98992217 98992217 1.3736815162701532e-05
chr8 98992218 98992218 1.5306436580431182e-06
chr8 98992219 98992219 1.3101441254548263e-05
chr8 98992220 98992220 8.958135367720388e-06
chr8 98992221 98992221 6.266453965508845e-06
chr8 98992222 98992222 3.075355834880611e-06
chr8 98992223 98992223 1.9299777704873122e-06
chr8 98992224 98992224 2.57373812928563e-06
chr8 98992225 98992225 2.4462897272314876e-05
chr8 98992226 98992226 1.82865587703418e-05
chr8 98992227 98992227 4.803630417882232e-06
chr8 98992228 98992228 1.708456693449989e-05
chr8 98992229 98992229 6.693933300994104e-06
chr8 98992230 98992230 1.5785608411533758e-05
chr8 98992231 98992231 5.120392415847164e-06
chr8 98992232 98992232 1.0254511835228186e-06
chr8 98992233 98992233 2.175984627683647e-05
chr8 98992234 98992234 7.651867235836107e-06
chr8 98992235 98992235 1.6638079614494927e-05
chr8 98992236 98992236 1.864291334641166e-06
chr8 98992237 98992237 9.388615580974147e-06
chr8 98992238 98992238 2.582116940175183e-05
chr8 98992239 98992239 9.96896778815426e-06
chr8 98992240 98992240 1.7086072148231324e-06
chr8 98992241 98992241 7.57696170694544e-06
chr8 98992242 98992242 1.4581464711227454e-05
chr8 98992243 98992243 1.6514990420546383e-05
chr8 98992244 98992244 6.280772140598856e-06
chr8 98992245 98992245 9.97819643089315e-06
chr8 98992246 98992246 1.6161711755557917e-05
chr8 98992247 98992247 6.88335831000586e-06
chr8 98992248 98992248 3.0580180464312434e-05
chr8 98992249 98992249 5.98370661464287e-07
chr8 98992250 98992250 7.155168532335665e-06
chr8 98992251 98992251 2.5398436264367774e-05
chr8 98992252 98992252 1.599916686245706e-06
chr8 98992253 98992253 5.2688101277453825e-06
chr8 98992254 98992254 5.963362127658911e-06
chr8 98992255 98992255 4.4477848859969527e-05
chr8 98992256 98992256 9.408287041878793e-06
chr8 98992257 98992257 1.6728425180190243e-05
chr8 98992258 98992258 5.222699655860197e-06
chr8 98992259 98992259 8.789620551397093e-06
chr8 98992260 98992260 8.858286491886247e-06
chr8 98992261 98992261 2.1474730601767078e-05
chr8 98992262 98992262 7.95317373558646e-06
chr8 98992263 98992263 9.707142453407869e-06
chr8 98992264 98992264 1.2477709105951362e-06
chr8 98992265 98992265 1.384113602398429e-05
chr8 98992266 98992266 1.3514413694792893e-05
chr8 98992267 98992267 2.80089034276898e-06
chr8 98992268 98992268 1.5129183339013252e-05
chr8 98992269 98992269 2.9640464163094293e-06
chr8 98992270 98992270 2.4993091756186914e-06
chr8 98992271 98992271 9.476008926867507e-06
chr8 98992272 98992272 1.2419051927281544e-05
chr8 98992273 98992273 9.26953180169221e-06
chr8 98992274 98992274 1.52722805069061e-05
chr8 98992275 98992275 1.8272890883963555e-05
chr8 98992276 98992276 1.097899485102971e-06
chr8 98992277 98992277 1.584725032444112e-05
chr8 98992278 98992278 1.6705932921468047e-06
chr8 98992279 98992279 5.486831923917634e-06
chr8 98992280 98992280 2.6968269594362937e-05
chr8 98992281 98992281 7.286457730515394e-07
chr8 98992282 98992282 6.433189810195472e-06
chr8 98992283 98992283 2.6914287445833907e-05
chr8 98992284 98992284 5.3348858273238875e-06
chr8 98992285 98992285 1.4792441106692422e-05
chr8 98992286 98992286 5.281118546918151e-07
chr8 98992287 98992287 1.5991146938176826e-05
chr8 98992288 98992288 2.927562309196219e-05
chr8 98992289 98992289 6.222239790076856e-07
chr8 98992290 98992290 1.5591149349347688e-07
chr8 98992291 98992291 3.7609120226989035e-06
chr8 98992292 98992292 4.709128916147165e-06
chr8 98992293 98992293 9.166184099740349e-06
chr8 98992294 98992294 3.357425157446414e-05
chr8 98992295 98992295 1.706025068415329e-05
chr8 98992296 98992296 1.425220489181811e-06
chr8 98992297 98992297 7.790436939103529e-06
chr8 98992298 98992298 6.2588928813056555e-06
chr8 98992299 98992299 6.106052751420066e-06
chr8 98992300 98992300 2.383101309533231e-05
chr8 98992301 98992301 8.398650606977753e-06
chr8 98992302 98992302 8.606562914792448e-06
chr8 98992303 98992303 2.113419395755045e-05
chr8 98992304 98992304 3.228759305784479e-05
chr8 98992305 98992305 1.2153887837484945e-05
chr8 98992306 98992306 5.545619387703482e-06
chr8 98992307 98992307 3.117941105301725e-07
chr8 98992308 98992308 1.8140868633054197e-05
chr8 98992309 98992309 9.112637599173468e-06
chr8 98992310 98992310 1.0786331586132292e-05
chr8 98992311 98992311 2.1239333364064805e-05
chr8 98992312 98992312 2.6238622012897395e-06
chr8 98992313 98992313 7.14963607606478e-06
chr8 98992314 98992314 9.862660590442829e-06
chr8 98992315 98992315 1.6101927030831575e-05
chr8 98992316 98992316 8.181596058420837e-07
chr8 98992317 98992317 1.456507743569091e-05
chr8 98992318 98992318 4.927554527967004e-06
chr8 98992319 98992319 2.437136117805494e-06
chr8 98992320 98992320 4.360850289231166e-05
chr8 98992321 98992321 3.38196950906422e-05
chr8 98992322 98992322 5.710905952582834e-06
chr8 98992323 98992323 1.4358410226122942e-05
chr8 98992324 98992324 1.7283224224229343e-05
chr8 98992325 98992325 1.8177557649323717e-05
chr8 98992326 98992326 4.099416401004419e-06
chr8 98992327 98992327 5.163613968761638e-05
chr8 98992328 98992328 9.591243724571541e-06
chr8 98992329 98992329 8.104783773887902e-06
chr8 98992330 98992330 4.123967300984077e-06
chr8 98992331 98992331 1.620069451746531e-05
chr8 98992332 98992332 3.2088501029647887e-06
chr8 98992333 98992333 1.6003405107767321e-06
chr8 98992334 98992334 2.6789414278027834e-06
chr8 98992335 98992335 3.138613828923553e-05
chr8 98992336 98992336 1.0398662197985686e-05
chr8 98992337 98992337 5.1159750000806525e-06
chr8 98992338 98992338 1.919731221278198e-05
chr8 98992339 98992339 5.253075869404711e-06
chr8 98992340 98992340 8.221536518249195e-06
chr8 98992341 98992341 8.587448064645287e-06
chr8 98992342 98992342 1.5368746971944347e-05
chr8 98992343 98992343 1.1719936082954518e-05
chr8 98992344 98992344 6.727407253492856e-06
chr8 98992345 98992345 1.1040918252547272e-05
chr8 98992346 98992346 4.039804935018765e-06
chr8 98992347 98992347 1.151333526649978e-05
chr8 98992348 98992348 5.468858944368549e-06
chr8 98992349 98992349 1.4235281923902221e-05
chr8 98992350 98992350 1.0249669685435947e-05
chr8 98992351 98992351 1.8622184143168852e-05
chr8 98992352 98992352 2.4097791992971906e-06
chr8 98992353 98992353 2.852051693480462e-05
chr8 98992354 98992354 6.004363513056887e-06
chr8 98992355 98992355 1.3998591384734027e-05
chr8 98992356 98992356 1.3695557754545007e-07
chr8 98992357 98992357 2.949338340840768e-05
chr8 98992358 98992358 4.633974458556622e-05
chr8 98992359 98992359 4.249841822456801e-06
chr8 98992360 98992360 5.986776614008704e-06
chr8 98992361 98992361 2.8089682018617168e-05
chr8 98992362 98992362 1.5705867554061115e-05
chr8 98992363 98992363 3.970844318246236e-06
chr8 98992364 98992364 6.976521035539918e-06
chr8 98992365 98992365 7.866909982112702e-06
chr8 98992366 98992366 1.7163492884719744e-05
chr8 98992367 98992367 1.5811770026630256e-06
chr8 98992368 98992368 2.3075484932633117e-05
chr8 98992369 98992369 6.990027941355947e-06
chr8 98992370 98992370 4.531352533376776e-05
chr8 98992371 98992371 1.4955207916500513e-05
chr8 98992372 98992372 1.0778695468616206e-05
chr8 98992373 98992373 3.285198545199819e-05
chr8 98992374 98992374 1.2384167348500341e-05
chr8 98992375 98992375 5.335326704880572e-07
chr8 98992376 98992376 9.702694114821497e-06
chr8 98992377 98992377 6.055835910956375e-06
chr8 98992378 98992378 6.325301455945009e-07
chr8 98992379 98992379 1.1496270417410415e-05
chr8 98992380 98992380 4.549438017420471e-06
chr8 98992381 98992381 3.7182676351221744e-06
chr8 98992382 98992382 7.876076779211871e-06
chr8 98992383 98992383 9.511364623904228e-06
chr8 98992384 98992384 7.729727258265484e-06
chr8 98992385 98992385 2.965956628031563e-05
chr8 98992386 98992386 1.3448880963551346e-05
chr8 98992387 98992387 2.132990994141437e-05
chr8 98992388 98992388 1.9141967641189694e-05
chr8 98992389 98992389 1.4285124962043483e-05
chr8 98992390 98992390 1.638778303458821e-05
chr8 98992391 98992391 6.349327122734394e-06
chr8 98992392 98992392 4.6212862798711285e-06
chr8 98992393 98992393 6.4650425883883145e-06
chr8 98992394 98992394 1.1358330993971322e-05
chr8 98992395 98992395 2.4469677555316593e-06
chr8 98992396 98992396 6.607408067793585e-06
chr8 98992397 98992397 2.3977414457476698e-05
chr8 98992398 98992398 4.796318080479978e-06
chr8 98992399 98992399 9.743209375301376e-06
chr8 98992400 98992400 3.614959950937191e-06
chr8 98992401 98992401 8.898401574697345e-06
chr8 98992402 98992402 1.360209807899082e-05
chr8 98992403 98992403 5.468622248372412e-07
chr8 98992404 98992404 2.2524723135575186e-06
chr8 98992405 98992405 6.728988410031889e-06
chr8 98992406 98992406 6.89792705088621e-06
chr8 98992407 98992407 9.71192457654979e-06
chr8 98992408 98992408 2.510440253900015e-06
chr8 98992409 98992409 1.2263983990123961e-05
chr8 98992410 98992410 1.632242856430821e-05
chr8 98992411 98992411 2.212265826528892e-05
chr8 98992412 98992412 6.677144938294077e-06
chr8 98992413 98992413 2.2808262656326406e-07
chr8 98992414 98992414 2.2447871742770076e-05
chr8 98992415 98992415 2.0117407984798774e-05
chr8 98992416 98992416 1.378275737806689e-05
chr8 98992417 98992417 4.872589215665357e-06
chr8 98992418 98992418 1.6744686945457943e-05
chr8 98992419 98992419 1.378412707708776e-05
chr8 98992420 98992420 4.372861894808011e-06
chr8 98992421 98992421 9.26340135265491e-07
chr8 98992422 98992422 2.5072165499295807e-07
chr8 98992423 98992423 2.3747602426738013e-06
chr8 98992424 98992424 1.9145932128594723e-06
chr8 98992425 98992425 2.8625283448491246e-05
chr8 98992426 98992426 1.5240016182360705e-05
chr8 98992427 98992427 1.106726449506823e-05
chr8 98992428 98992428 1.0983581887558103e-05
chr8 98992429 98992429 2.6382081159681547e-06
chr8 98992430 98992430 1.159150997409597e-06
chr8 98992431 98992431 4.30494128522696e-06
chr8 98992432 98992432 7.617850315000396e-06
chr8 98992433 98992433 8.20571312942775e-06
chr8 98992434 98992434 1.8266611732542515e-05
chr8 98992435 98992435 2.214568667113781e-05
chr8 98992436 98992436 1.730755320750177e-05
chr8 98992437 98992437 1.8119491869583726e-05
chr8 98992438 98992438 7.838086276024114e-06
chr8 98992439 98992439 6.3988345573307015e-06
chr8 98992440 98992440 2.24850236918428e-06
chr8 98992441 98992441 5.78123490413418e-06
chr8 98992442 98992442 7.786961759848054e-07
chr8 98992443 98992443 7.842959348636214e-06
chr8 98992444 98992444 1.0928240044449922e-05
chr8 98992445 98992445 1.9164768673363142e-05
chr8 98992446 98992446 2.8585757263499545e-06
chr8 98992447 98992447 5.2383898037078325e-06
chr8 98992448 98992448 5.223753305472201e-07
chr8 98992449 98992449 3.8696898627677e-06
chr8 98992450 98992450 2.898056663980242e-05
chr8 98992451 98992451 7.2999473559320904e-06
chr8 98992452 98992452 1.7214710169355385e-05
chr8 98992453 98992453 3.9117188862292096e-05
chr8 98992454 98992454 7.5398374974611215e-06
chr8 98992455 98992455 1.7472973922849633e-05
chr8 98992456 98992456 4.838275344809517e-06
chr8 98992457 98992457 2.5016104700625874e-05
chr8 98992458 98992458 4.923580490867607e-06
chr8 98992459 98992459 1.2522582437668461e-06
chr8 98992460 98992460 1.6905778466025367e-05
chr8 98992461 98992461 3.0263081498560496e-06
chr8 98992462 98992462 7.905949132691603e-06
chr8 98992463 98992463 1.599897768755909e-05
chr8 98992464 98992464 2.5534395717841107e-06
chr8 98992465 98992465 2.9937087674625218e-05
chr8 98992466 98992466 1.0999805454048328e-05
chr8 98992467 98992467 6.542227765748976e-06
chr8 98992468 98992468 2.2726737370248884e-05
chr8 98992469 98992469 5.741126187785994e-07
chr8 98992470 98992470 1.576907015987672e-05
chr8 98992471 98992471 3.54709072780679e-07
chr8 98992472 98992472 3.402337461011484e-05
chr8 98992473 98992473 5.9810276979987975e-06
chr8 98992474 98992474 2.930883056251332e-06
chr8 98992475 98992475 2.078534998872783e-05
chr8 98992476 98992476 7.847763299650978e-06
chr8 98992477 98992477 4.014047590317205e-06
chr8 98992478 98992478 1.06322850115248e-05
chr8 98992479 98992479 3.0989865535957506e-06
chr8 98992480 98992480 2.6513944249018095e-06
chr8 98992481 98992481 1.6570378647884354e-05
chr8 98992482 98992482 1.374167732137721e-05
chr8 98992483 98992483 1.7831776858656667e-05
chr8 98992484 98992484 2.6158135369769298e-05
chr8 98992485 98992485 7.826503860997036e-06
chr8 98992486 98992486 1.7738504539011046e-05
chr8 98992487 98992487 1.8048369383905083e-05
chr8 98992488 98992488 4.609392817656044e-06
chr8 98992489 98992489 1.7258735169889405e-05
chr8 98992490 98992490 3.624184682848863e-05
chr8 98992491 98992491 4.56637644674629e-06
chr8 98992492 98992492 6.595660579478135e-06
chr8 98992493 98992493 1.8699342945183162e-06
chr8 98992494 98992494 5.357360350899398e-06
chr8 98992495 98992495 1.7358726836391725e-05
chr8 98992496 98992496 7.741061381238978e-06
chr8 98992497 98992497 7.27948918211041e-06
chr8 98992498 98992498 1.1577650184335653e-05
chr8 98992499 98992499 1.1146645192638971e-05
chr8 98992500 98992500 6.360822908391128e-07
chr8 98992501 98992501 5.489398517966038e-07
chr8 98992502 98992502 4.578495918394765e-06
chr8 98992503 98992503 6.6980610426981e-06
chr8 98992504 98992504 3.054519766010344e-06
chr8 98992505 98992505 2.6133968276553787e-05
chr8 98992506 98992506 1.5101672033779323e-05
chr8 98992507 98992507 5.622077878797427e-07
chr8 98992508 98992508 1.5538365914835595e-05
chr8 98992509 98992509 2.1064104657853022e-05
chr8 98992510 98992510 1.4395589460036717e-05
chr8 98992511 98992511 7.642566743015777e-06
chr8 98992512 98992512 1.0525236575631425e-06
chr8 98992513 98992513 6.36444292467786e-06
chr8 98992514 98992514 2.343607775401324e-05
chr8 98992515 98992515 2.2561815057997592e-05
chr8 98992516 98992516 6.426275376725243e-06
chr8 98992517 98992517 8.037043244257802e-07
chr8 98992518 98992518 3.766962436202448e-06
chr8 98992519 98992519 2.537327191021177e-06
chr8 98992520 98992520 2.104059376506484e-06
chr8 98992521 98992521 4.499227543419693e-06
chr8 98992522 98992522 3.9101460060919635e-06
chr8 98992523 98992523 1.531341240479378e-06
chr8 98992524 98992524 1.531341240479378e-06
chr8 98992525 98992525 1.7223214854311664e-06
chr8 98992526 98992526 1.8142191038350575e-07
chr8 98992527 98992527 2.4376158762606792e-06
chr8 98992528 98992528 1.7581396605237387e-07
chr8 98992529 98992529 2.5482295313850045e-06
chr8 98992530 98992530 8.83074562807451e-07
chr8 98992531 98992531 2.425333832434262e-06
chr8 98992532 98992532 9.513798431726173e-06
chr8 98992533 98992533 2.4182389097404666e-05
chr8 98992534 98992534 4.774323315359652e-06
chr8 98992535 98992535 6.6711522777040955e-06
chr8 98992536 98992536 2.8698127607640345e-06
chr8 98992537 98992537 2.03339550353121e-06
chr8 98992538 98992538 1.0023897630162537e-05
chr8 98992539 98992539 1.2640059139812365e-05
chr8 98992540 98992540 5.907567356189247e-06
chr8 98992541 98992541 4.919275852444116e-06
chr8 98992542 98992542 1.0363815817981958e-05
chr8 98992543 98992543 1.223744675371563e-06
chr8 98992544 98992544 7.2684492806729395e-06
chr8 98992545 98992545 1.946619522641413e-05
chr8 98992546 98992546 1.1514090147102252e-05
chr8 98992547 98992547 3.7400845940283034e-06
chr8 98992548 98992548 3.125375997115043e-06
chr8 98992549 98992549 8.017294931050856e-06
chr8 98992550 98992550 7.490294592571445e-06
chr8 98992551 98992551 8.832273124426138e-06
chr8 98992552 98992552 1.608113780093845e-05
chr8 98992553 98992553 2.8525075776997255e-06
chr8 98992554 98992554 1.991531917155953e-06
chr8 98992555 98992555 7.904503945610486e-06
chr8 98992556 98992556 1.4105400623520836e-05
chr8 98992557 98992557 1.5197929315036163e-05
chr8 98992558 98992558 7.60103148422786e-07
chr8 98992559 98992559 2.1553273654717486e-06
chr8 98992560 98992560 1.8836843082681298e-05
chr8 98992561 98992561 1.8968936274177395e-05
chr8 98992562 98992562 4.2095157368748914e-06
chr8 98992563 98992563 1.8659173292689957e-05
chr8 98992564 98992564 1.6729642084101215e-05
chr8 98992565 98992565 8.743254511500709e-06
chr8 98992566 98992566 1.2946820788783953e-05
chr8 98992567 98992567 1.4635910702054389e-05
chr8 98992568 98992568 1.964373586815782e-05
chr8 98992569 98992569 8.650779363961192e-07
chr8 98992570 98992570 1.8208951587439515e-05
chr8 98992571 98992571 1.1616669326031115e-05
chr8 98992572 98992572 9.120276445173658e-08
chr8 98992573 98992573 2.2943373551242985e-05
chr8 98992574 98992574 1.700549910310656e-05
chr8 98992575 98992575 1.0985431799781509e-05
chr8 98992576 98992576 2.0864059479208663e-05
chr8 98992577 98992577 3.0094672638369957e-06
chr8 98992578 98992578 7.436951818817761e-06
chr8 98992579 98992579 1.1592712326091714e-05
chr8 98992580 98992580 3.464328619884327e-05
chr8 98992581 98992581 7.259440735651879e-06
chr8 98992582 98992582 9.877724096440943e-07
chr8 98992583 98992583 8.941522537497804e-06
